dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
08-03-2019 0900,28.3,29.9
08-03-2019 1000,28.2,29.6
08-03-2019 1100,28.2,29.6
08-03-2019 1200,27.6,29.6
08-03-2019 1300,27.5,29.5
08-03-2019 1400,28.2,29.6
08-03-2019 1500,28.9,29.9
08-03-2019 1600,29.4,30.3
08-03-2019 1700,29.3,30.7
08-03-2019 1800,29.5,31.3
08-03-2019 1900,29.4,31.7
08-03-2019 2000,29.6,32.3
08-03-2019 2100,29.7,32.8
08-03-2019 2200,29.8,32.5
08-03-2019 2300,29.7,32.3
08-04-2019 0000,29.7,32.3
08-04-2019 0100,29.5,31.9
08-04-2019 0200,29.5,31.6
08-04-2019 0300,29.4,31.3
08-04-2019 0400,29.2,31.0
08-04-2019 0500,29.1,30.8
08-04-2019 0600,29.0,30.8
08-04-2019 0700,28.9,30.7
08-04-2019 0800,28.8,30.3
08-04-2019 0900,28.8,30.0
08-04-2019 1000,28.7,30.0
08-04-2019 1100,28.6,29.9
08-04-2019 1200,28.6,29.8
08-04-2019 1300,28.9,29.6
08-04-2019 1400,28.7,29.7
08-04-2019 1500,29.7,30.1
08-04-2019 1600,30.5,30.3
08-04-2019 1700,31.0,30.6
08-04-2019 1800,30.7,31.1
08-04-2019 1900,30.6,31.7
08-04-2019 2000,30.5,32.1
08-04-2019 2100,29.8,32.4
08-04-2019 2200,30.1,32.5
08-04-2019 2300,30.3,32.2
08-05-2019 0000,30.1,32.0
08-05-2019 0100,29.9,31.9
08-05-2019 0200,29.7,31.7
08-05-2019 0300,29.6,31.4
08-05-2019 0400,29.6,30.8
08-05-2019 0500,29.4,30.8
08-05-2019 0600,29.3,30.6
08-05-2019 0700,29.2,30.3
08-05-2019 0800,29.2,30.1
08-05-2019 0900,29.0,30.1
08-05-2019 1000,29.1,30.0
08-05-2019 1100,28.8,29.8
08-05-2019 1200,28.3,29.7
08-05-2019 1300,28.3,29.6
08-05-2019 1400,29.3,29.7
08-05-2019 1500,30.1,29.8
08-05-2019 1600,30.6,30.0
08-05-2019 1700,30.5,30.6
08-05-2019 1800,30.9,31.2
08-05-2019 1900,30.3,31.8
08-05-2019 2000,30.5,32.0
08-05-2019 2100,30.3,32.4
08-05-2019 2200,30.2,32.4
08-05-2019 2300,30.3,32.5
08-06-2019 0000,30.0,32.2
08-06-2019 0100,30.0,31.8
08-06-2019 0200,29.8,31.5
08-06-2019 0300,29.8,31.0
08-06-2019 0400,29.7,30.9
08-06-2019 0500,29.6,30.7
08-06-2019 0600,29.6,30.6
08-06-2019 0700,29.5,30.4
08-06-2019 0800,29.5,30.1
08-06-2019 0900,29.2,29.9
08-06-2019 1000,29.1,29.8
08-06-2019 1100,29.0,29.8
08-06-2019 1200,28.7,29.7
08-06-2019 1300,28.3,29.7
08-06-2019 1400,29.7,29.9
08-06-2019 1500,30.4,30.2
08-06-2019 1600,30.4,30.5
08-06-2019 1700,30.5,31.0
08-06-2019 1800,30.7,31.6
08-06-2019 1900,31.0,32.1
08-06-2019 2000,30.9,32.5
08-06-2019 2100,30.7,32.8
08-06-2019 2200,30.9,32.6
08-06-2019 2300,30.6,32.5
08-07-2019 0000,30.6,32.2
08-07-2019 0100,30.1,32.0
08-07-2019 0200,30.0,31.7
08-07-2019 0300,29.8,31.3
08-07-2019 0400,29.6,30.9
08-07-2019 0500,29.5,30.6
08-07-2019 0600,29.5,30.4
08-07-2019 0700,29.4,30.2
08-07-2019 0800,29.3,30.0
08-07-2019 0900,29.3,29.9
08-07-2019 1000,29.3,29.8
08-07-2019 1100,29.3,29.8
08-07-2019 1200,29.3,29.8
08-07-2019 1300,29.7,29.6
08-07-2019 1400,30.0,29.8
08-07-2019 1500,30.5,29.9
08-07-2019 1600,30.7,30.3
08-07-2019 1700,30.9,30.8
08-07-2019 1800,31.1,31.2
08-07-2019 1900,31.4,31.7
08-07-2019 2000,31.5,32.0
08-07-2019 2100,31.2,32.3
08-07-2019 2200,31.5,32.3
08-07-2019 2300,30.8,32.2
08-08-2019 0000,30.6,31.9
08-08-2019 0100,30.2,31.6
08-08-2019 0200,29.9,31.3
08-08-2019 0300,29.8,31.0
08-08-2019 0400,29.7,30.6
08-08-2019 0500,29.5,30.3
08-08-2019 0600,29.6,30.2
08-08-2019 0700,29.5,29.9
08-08-2019 0800,29.4,29.7
08-08-2019 0900,29.6,29.6
08-08-2019 1000,29.6,29.5
08-08-2019 1100,29.4,29.4
08-08-2019 1200,29.4,29.4
08-08-2019 1300,29.5,29.4
08-08-2019 1400,30.1,29.5
08-08-2019 1500,30.4,29.8
08-08-2019 1600,30.6,30.2
08-08-2019 1700,30.9,30.6
08-08-2019 1800,31.1,31.1
08-08-2019 1900,31.1,31.5
08-08-2019 2000,31.4,31.8
08-08-2019 2100,31.2,32.0
08-08-2019 2200,31.1,32.0
08-08-2019 2300,30.9,31.9
08-09-2019 0000,30.6,31.6
08-09-2019 0100,30.1,31.2
08-09-2019 0200,29.9,30.8
08-09-2019 0300,29.9,30.5
08-09-2019 0400,29.9,30.2
08-09-2019 0500,29.7,30.0
08-09-2019 0600,29.6,29.8
08-09-2019 0700,29.6,29.6
08-09-2019 0800,29.3,29.5
08-09-2019 0900,29.3,29.3
08-09-2019 1000,29.4,29.2
08-09-2019 1100,29.2,29.1
08-09-2019 1200,29.3,29.0
08-09-2019 1300,29.5,29.0
08-09-2019 1400,30.0,29.1
08-09-2019 1500,30.2,29.3
08-09-2019 1600,30.6,29.5
08-09-2019 1700,30.7,29.8
08-09-2019 1800,30.7,30.3
08-09-2019 1900,31.1,30.9
08-09-2019 2000,31.0,31.4
08-09-2019 2100,30.8,31.6
08-09-2019 2200,30.9,31.7
08-09-2019 2300,30.8,31.6
08-10-2019 0000,30.5,31.3
08-10-2019 0100,30.0,31.0
08-10-2019 0200,29.8,30.6
08-10-2019 0300,29.6,30.3
08-10-2019 0400,29.6,30.1
08-10-2019 0500,29.5,29.8
08-10-2019 0600,29.4,29.6
08-10-2019 0700,29.4,29.6
08-10-2019 0800,29.1,29.2
08-10-2019 0900,29.1,29.2
08-10-2019 1000,29.0,29.0
08-10-2019 1100,29.1,28.9
08-10-2019 1200,29.2,28.8
08-10-2019 1300,29.6,28.9
08-10-2019 1400,30.3,29.1
08-10-2019 1500,30.4,29.5
08-10-2019 1600,30.7,30.0
08-10-2019 1700,30.9,30.5
08-10-2019 1800,30.9,31.1
08-10-2019 1900,30.8,31.6
08-10-2019 2000,31.4,32.0
08-10-2019 2100,31.1,32.4
08-10-2019 2200,30.9,32.4
08-10-2019 2300,30.6,32.0
08-11-2019 0000,30.3,31.8
08-11-2019 0100,30.1,31.6
08-11-2019 0200,29.8,31.3
08-11-2019 0300,29.7,30.9
08-11-2019 0400,29.6,30.6
08-11-2019 0500,29.6,30.4
08-11-2019 0600,29.6,30.2
08-11-2019 0700,29.5,30.1
08-11-2019 0800,29.3,29.9
08-11-2019 0900,29.2,29.7
08-11-2019 1000,29.2,29.6
08-11-2019 1100,29.2,29.5
08-11-2019 1200,29.1,29.4
08-11-2019 1300,29.3,29.4
08-11-2019 1400,29.9,29.5
08-11-2019 1500,30.3,29.9
08-11-2019 1600,30.8,30.4
08-11-2019 1700,31.2,30.9
08-11-2019 1800,30.6,31.5
08-11-2019 1900,30.9,32.2
08-11-2019 2000,30.7,32.6
08-11-2019 2100,30.7,32.6
08-11-2019 2200,30.7,32.6
08-11-2019 2300,30.7,32.5
08-12-2019 0000,30.6,32.2
08-12-2019 0100,30.2,32.0
08-12-2019 0200,29.9,31.7
08-12-2019 0300,29.6,31.5
08-12-2019 0400,29.5,31.1
08-12-2019 0500,29.3,30.8
08-12-2019 0600,29.2,30.7
08-12-2019 0700,29.0,30.5
08-12-2019 0800,28.8,30.3
08-12-2019 0900,28.7,30.1
08-12-2019 1000,28.6,30.0
08-12-2019 1100,28.4,29.9
08-12-2019 1200,28.4,29.7
08-12-2019 1300,28.7,29.7
08-12-2019 1400,29.4,29.8
08-12-2019 1500,29.7,30.2
08-12-2019 1600,30.2,30.7
08-12-2019 1700,30.5,31.2
08-12-2019 1800,30.2,31.8
08-12-2019 1900,30.3,32.3
08-12-2019 2000,30.4,32.7
08-12-2019 2100,31.0,33.0
08-12-2019 2200,30.9,32.6
08-12-2019 2300,30.4,32.4
08-13-2019 0000,30.2,32.4
08-13-2019 0100,29.8,32.0
08-13-2019 0200,29.4,31.7
08-13-2019 0300,29.2,31.4
08-13-2019 0400,29.1,31.0
08-13-2019 0500,29.0,30.5
08-13-2019 0600,28.8,30.5
08-13-2019 0700,28.5,30.4
08-13-2019 0800,28.2,30.1
08-13-2019 0900,28.0,29.9
08-13-2019 1000,27.9,29.8
08-13-2019 1100,27.8,29.6
08-13-2019 1200,27.8,29.6
08-13-2019 1300,28.2,29.4
08-13-2019 1400,29.1,29.6
08-13-2019 1500,29.8,30.0
08-13-2019 1600,30.4,30.4
08-13-2019 1700,30.5,30.9
08-13-2019 1800,30.2,31.6
08-13-2019 1900,30.4,32.2
08-13-2019 2000,30.5,32.6
08-13-2019 2100,31.2,33.0
08-13-2019 2200,30.8,32.9
08-13-2019 2300,30.5,32.8
08-14-2019 0000,30.5,32.3
08-14-2019 0100,29.8,31.9
08-14-2019 0200,29.6,31.5
08-14-2019 0300,29.1,31.4
08-14-2019 0400,29.0,31.3
08-14-2019 0500,28.9,31.0
08-14-2019 0600,28.7,30.8
08-14-2019 0700,28.5,30.6
08-14-2019 0800,28.3,30.4
08-14-2019 0900,28.0,30.2
08-14-2019 1000,27.8,30.1
08-14-2019 1100,27.7,30.0
08-14-2019 1200,27.6,29.8
08-14-2019 1300,28.0,29.6
08-14-2019 1400,29.0,29.8
08-14-2019 1500,29.9,30.3
08-14-2019 1600,29.7,30.9
08-14-2019 1700,29.4,31.5
08-14-2019 1800,30.2,32.2
08-14-2019 1900,29.6,32.7
08-14-2019 2000,29.6,33.2
08-14-2019 2100,29.8,33.7
08-14-2019 2200,30.1,33.4
08-14-2019 2300,30.1,33.9
08-15-2019 0000,30.2,33.5
08-15-2019 0100,29.8,32.5
08-15-2019 0200,29.3,31.9
08-15-2019 0300,29.0,31.9
08-15-2019 0400,28.8,31.9
08-15-2019 0500,28.8,31.7
08-15-2019 0600,28.7,31.3
08-15-2019 0700,28.4,30.9
08-15-2019 0800,28.1,30.6
08-15-2019 0900,28.1,30.6
08-15-2019 1000,28.1,30.4
08-15-2019 1100,27.9,30.0
08-15-2019 1200,28.4,29.8
08-15-2019 1300,28.5,29.7
08-15-2019 1400,28.9,29.9
08-15-2019 1500,29.8,30.3
08-15-2019 1600,30.4,30.8
08-15-2019 1700,30.5,31.4
08-15-2019 1800,29.5,32.1
08-15-2019 1900,31.2,32.8
08-15-2019 2000,29.6,33.2
08-15-2019 2100,29.7,33.5
08-15-2019 2200,30.3,33.4
08-15-2019 2300,30.0,33.3
08-16-2019 0000,29.8,32.9
08-16-2019 0100,29.3,32.7
08-16-2019 0200,29.2,32.4
08-16-2019 0300,29.1,31.4
08-16-2019 0400,29.0,30.8
08-16-2019 0500,28.7,31.0
08-16-2019 0600,28.7,31.0
08-16-2019 0700,28.4,30.8
08-16-2019 0800,28.4,30.5
08-16-2019 0900,28.1,30.3
08-16-2019 1000,27.8,30.3
08-16-2019 1100,27.8,30.1
08-16-2019 1200,27.7,29.8
08-16-2019 1300,28.0,29.6
08-16-2019 1400,29.1,29.7
08-16-2019 1500,29.8,30.1
08-16-2019 1600,30.1,30.6
08-16-2019 1700,30.2,31.3
08-16-2019 1800,30.1,32.1
08-16-2019 1900,30.3,32.7
08-16-2019 2000,30.5,33.1
08-16-2019 2100,30.5,33.2
08-16-2019 2200,30.1,33.1
08-16-2019 2300,30.4,33.1
08-17-2019 0000,30.0,32.7
08-17-2019 0100,29.6,32.2
08-17-2019 0200,29.5,31.4
08-17-2019 0300,29.2,31.0
08-17-2019 0400,29.1,31.1
08-17-2019 0500,28.8,31.1
08-17-2019 0600,28.7,30.9
08-17-2019 0700,28.6,30.7
08-17-2019 0800,28.4,30.4
08-17-2019 0900,28.3,30.1
08-17-2019 1000,28.1,29.9
08-17-2019 1100,27.9,29.9
08-17-2019 1200,27.9,29.9
08-17-2019 1300,28.2,29.8
08-17-2019 1400,29.2,29.9
08-17-2019 1500,29.9,30.3
08-17-2019 1600,30.2,30.6
08-17-2019 1700,30.6,31.2
08-17-2019 1800,30.7,31.8
08-17-2019 1900,30.7,32.3
08-17-2019 2000,30.6,32.7
08-17-2019 2100,30.7,32.8
08-17-2019 2200,30.7,32.8
08-17-2019 2300,30.3,32.6
08-18-2019 0000,29.9,32.3
08-18-2019 0100,29.4,31.8
08-18-2019 0200,29.1,31.5
08-18-2019 0300,29.0,31.1
08-18-2019 0400,29.1,30.9
08-18-2019 0500,28.9,30.7
08-18-2019 0600,28.7,30.4
08-18-2019 0700,28.5,30.2
08-18-2019 0800,28.4,30.1
08-18-2019 0900,28.2,30.0
08-18-2019 1000,28.2,29.8
08-18-2019 1100,28.2,29.7
08-18-2019 1200,28.1,29.5
08-18-2019 1300,28.3,29.4
08-18-2019 1400,29.2,29.7
08-18-2019 1500,30.2,30.2
08-18-2019 1600,30.6,30.6
08-18-2019 1700,31.0,31.1
08-18-2019 1800,31.0,31.6
08-18-2019 1900,30.9,32.1
08-18-2019 2000,30.6,32.5
08-18-2019 2100,30.8,32.7
08-18-2019 2200,30.3,32.7
08-18-2019 2300,30.6,32.5
08-19-2019 0000,30.0,32.2
08-19-2019 0100,29.6,31.8
08-19-2019 0200,29.3,31.4
08-19-2019 0300,29.1,31.2
08-19-2019 0400,29.1,30.9
08-19-2019 0500,28.8,30.8
08-19-2019 0600,28.7,30.5
08-19-2019 0700,28.7,30.4
08-19-2019 0800,28.6,30.2
08-19-2019 0900,28.4,30.1
08-19-2019 1000,28.3,30.0
08-19-2019 1100,28.2,29.8
08-19-2019 1200,28.2,29.6
08-19-2019 1300,28.5,29.5
08-19-2019 1400,29.4,29.6
08-19-2019 1500,30.2,30.0
08-19-2019 1600,30.5,30.5
08-19-2019 1700,30.4,31.2
08-19-2019 1800,30.6,31.8
08-19-2019 1900,31.0,32.4
08-19-2019 2000,30.8,32.9
08-19-2019 2100,30.9,33.1
08-19-2019 2200,30.9,33.3
08-19-2019 2300,30.6,33.1
08-20-2019 0000,30.3,32.3
08-20-2019 0100,29.8,31.9
08-20-2019 0200,29.6,31.5
08-20-2019 0300,29.5,31.3
08-20-2019 0400,29.3,31.0
08-20-2019 0500,29.2,30.7
08-20-2019 0600,29.0,30.5
08-20-2019 0700,28.9,30.4
08-20-2019 0800,28.6,30.4
08-20-2019 0900,28.4,30.3
08-20-2019 1000,28.2,30.2
08-20-2019 1100,28.1,30.0
08-20-2019 1200,27.8,29.9
08-20-2019 1300,28.0,30.0
08-20-2019 1400,28.8,30.0
08-20-2019 1500,29.4,30.3
08-20-2019 1600,29.7,30.9
08-20-2019 1700,29.9,31.4
08-20-2019 1800,30.4,32.0
08-20-2019 1900,30.8,32.6
08-20-2019 2000,29.9,33.1
08-20-2019 2100,30.0,33.4
08-20-2019 2200,30.1,33.5
08-20-2019 2300,30.1,33.0
08-21-2019 0000,30.1,32.7
08-21-2019 0100,29.7,32.5
08-21-2019 0200,29.4,32.1
08-21-2019 0300,29.3,31.5
08-21-2019 0400,29.4,31.0
08-21-2019 0500,29.1,30.8
08-21-2019 0600,28.8,30.7
08-21-2019 0700,28.8,30.6
08-21-2019 0800,28.7,30.6
08-21-2019 0900,28.5,30.5
08-21-2019 1000,28.3,30.3
08-21-2019 1100,28.2,30.2
08-21-2019 1200,28.1,30.0
08-21-2019 1300,28.4,30.2
08-21-2019 1400,29.6,30.1
08-21-2019 1500,29.8,30.4
08-21-2019 1600,30.3,31.1
08-21-2019 1700,30.3,31.8
08-21-2019 1800,30.1,32.3
08-21-2019 1900,30.2,32.9
08-21-2019 2000,30.0,33.1
08-21-2019 2100,29.8,33.5
08-21-2019 2200,29.8,33.6
08-21-2019 2300,29.9,33.1
08-22-2019 0000,29.4,32.6
08-22-2019 0100,29.5,32.6
08-22-2019 0200,29.2,32.0
08-22-2019 0300,29.4,31.7
08-22-2019 0400,29.3,31.5
08-22-2019 0500,29.2,31.0
08-22-2019 0600,29.1,30.8
08-22-2019 0700,28.9,30.6
08-22-2019 0800,28.8,30.5
08-22-2019 0900,28.6,30.3
08-22-2019 1000,28.4,30.1
08-22-2019 1100,28.4,30.1
08-22-2019 1200,28.3,29.9
08-22-2019 1300,28.3,29.9
08-22-2019 1400,29.5,30.1
08-22-2019 1500,29.5,30.4
08-22-2019 1600,30.1,30.9
08-22-2019 1700,29.6,31.5
08-22-2019 1800,29.6,32.2
08-22-2019 1900,29.5,32.7
08-22-2019 2000,29.4,33.0
08-22-2019 2100,29.6,33.1
08-22-2019 2200,29.5,33.4
08-22-2019 2300,29.3,33.3
08-23-2019 0000,29.4,32.8
08-23-2019 0100,29.4,32.4
08-23-2019 0200,29.3,32.1
08-23-2019 0300,29.3,31.9
08-23-2019 0400,29.2,31.5
08-23-2019 0500,29.0,31.0
08-23-2019 0600,28.8,31.0
08-23-2019 0700,28.5,30.8
08-23-2019 0800,28.7,30.7
08-23-2019 0900,28.5,30.4
08-23-2019 1000,28.4,30.2
08-23-2019 1100,28.3,30.1
08-23-2019 1200,28.0,30.1
08-23-2019 1300,28.2,30.1
08-23-2019 1400,29.3,30.5
08-23-2019 1500,29.5,30.8
08-23-2019 1600,29.5,31.2
08-23-2019 1700,30.0,31.8
08-23-2019 1800,29.2,32.2
08-23-2019 1900,29.8,32.5
08-23-2019 2000,29.4,32.8
08-23-2019 2100,29.6,33.0
08-23-2019 2200,29.6,33.0
08-23-2019 2300,29.3,32.4
08-24-2019 0000,29.5,32.7
08-24-2019 0100,29.3,31.8
08-24-2019 0200,29.0,31.3
08-24-2019 0300,29.0,31.3
08-24-2019 0400,28.8,31.2
08-24-2019 0500,28.8,31.0
08-24-2019 0600,28.7,30.5
08-24-2019 0700,28.7,30.4
08-24-2019 0800,28.7,30.4
08-24-2019 0900,28.7,30.4
08-24-2019 1000,28.5,30.2
08-24-2019 1100,28.5,30.0
08-24-2019 1200,28.5,29.9
08-24-2019 1300,28.7,30.0
08-24-2019 1400,29.4,30.2
08-24-2019 1500,29.9,30.5
08-24-2019 1600,30.0,30.7
08-24-2019 1700,30.2,30.9
08-24-2019 1800,30.3,31.7
08-24-2019 1900,30.1,32.1
08-24-2019 2000,29.4,32.1
08-24-2019 2100,29.4,32.0
08-24-2019 2200,28.9,32.3
08-24-2019 2300,28.6,31.8
08-25-2019 0000,29.0,31.6
08-25-2019 0100,29.0,31.2
08-25-2019 0200,28.6,30.9
08-25-2019 0300,28.5,30.9
08-25-2019 0400,28.8,30.7
08-25-2019 0500,28.8,30.6
08-25-2019 0600,28.8,30.3
08-25-2019 0700,28.8,30.2
08-25-2019 0800,28.8,30.1
08-25-2019 0900,28.8,30.1
08-25-2019 1000,28.8,30.1
08-25-2019 1100,28.7,29.8
08-25-2019 1200,28.7,29.6
08-25-2019 1300,28.7,29.6
08-25-2019 1400,29.5,29.8
08-25-2019 1500,30.2,30.2
08-25-2019 1600,31.0,30.6
08-25-2019 1700,31.3,31.0
08-25-2019 1800,30.1,31.3
08-25-2019 1900,30.2,31.7
08-25-2019 2000,29.8,31.6
08-25-2019 2100,29.7,31.4
08-25-2019 2200,29.6,31.2
08-25-2019 2300,29.6,31.0
08-26-2019 0000,29.5,30.9
08-26-2019 0100,29.4,30.7
08-26-2019 0200,29.3,30.5
08-26-2019 0300,29.2,30.3
08-26-2019 0400,29.2,30.0
08-26-2019 0500,29.1,29.9
08-26-2019 0600,28.9,29.7
08-26-2019 0700,28.8,29.6
08-26-2019 0800,28.8,29.5
08-26-2019 0900,28.7,29.4
08-26-2019 1000,28.6,29.3
08-26-2019 1100,28.6,29.3
08-26-2019 1200,28.6,29.2
08-26-2019 1300,28.9,29.1
08-26-2019 1400,29.6,29.1
08-26-2019 1500,29.9,29.4
08-26-2019 1600,30.7,29.9
08-26-2019 1700,31.2,30.5
08-26-2019 1800,31.0,31.0
08-26-2019 1900,31.6,31.5
08-26-2019 2000,31.4,31.9
08-26-2019 2100,30.9,32.2
08-26-2019 2200,31.2,32.2
08-26-2019 2300,30.7,32.0
08-27-2019 0000,30.3,31.7
08-27-2019 0100,29.7,31.3
08-27-2019 0200,29.6,30.9
08-27-2019 0300,29.4,30.6
08-27-2019 0400,29.3,30.4
08-27-2019 0500,29.1,30.1
08-27-2019 0600,29.1,30.0
08-27-2019 0700,29.0,29.7
08-27-2019 0800,28.9,29.6
08-27-2019 0900,29.0,29.5
08-27-2019 1000,28.8,29.4
08-27-2019 1100,28.8,29.3
08-27-2019 1200,28.7,29.2
08-27-2019 1300,28.9,29.2
08-27-2019 1400,29.5,29.4
08-27-2019 1500,30.1,29.7
08-27-2019 1600,30.2,30.1
08-27-2019 1700,30.8,30.7
08-27-2019 1800,31.2,31.2
08-27-2019 1900,30.4,31.9
08-27-2019 2000,30.8,32.2
08-27-2019 2100,30.8,31.5
08-27-2019 2200,30.4,32.3
08-27-2019 2300,30.2,31.8
08-28-2019 0000,30.0,31.3
08-28-2019 0100,29.9,31.1
08-28-2019 0200,29.7,31.1
08-28-2019 0300,29.7,31.2
08-28-2019 0400,29.5,31.4
08-28-2019 0500,29.5,31.2
08-28-2019 0600,29.4,30.6
08-28-2019 0700,29.4,30.7
08-28-2019 0800,29.3,30.6
08-28-2019 0900,29.3,30.5
08-28-2019 1000,29.2,30.4
08-28-2019 1100,29.2,30.1
08-28-2019 1200,29.1,30.0
08-28-2019 1300,29.4,29.9
08-28-2019 1400,29.6,29.9
08-28-2019 1500,30.2,30.2
08-28-2019 1600,30.6,30.6
08-28-2019 1700,30.6,31.2
08-28-2019 1800,31.2,31.5
08-28-2019 1900,30.6,32.2
08-28-2019 2000,30.6,32.5
08-28-2019 2100,30.5,33.1
08-28-2019 2200,30.0,32.9
08-28-2019 2300,29.9,32.8
08-29-2019 0000,28.9,32.5
08-29-2019 0100,29.1,32.4
08-29-2019 0200,29.2,31.8
08-29-2019 0300,29.5,31.2
08-29-2019 0400,29.2,31.0
08-29-2019 0500,29.1,30.9
08-29-2019 0600,29.0,30.7
08-29-2019 0700,28.9,30.6
08-29-2019 0800,28.9,30.3
08-29-2019 0900,28.8,30.1
08-29-2019 1000,28.6,30.1
08-29-2019 1100,28.5,29.9
08-29-2019 1200,28.0,29.8
08-29-2019 1300,28.5,29.8
08-29-2019 1400,28.7,30.1
08-29-2019 1500,29.7,30.3
08-29-2019 1600,29.8,30.7
08-29-2019 1700,30.1,31.1
08-29-2019 1800,29.5,31.5
08-29-2019 1900,29.5,32.0
08-29-2019 2000,29.6,32.5
08-29-2019 2100,29.9,32.8
08-29-2019 2200,30.0,33.0
08-29-2019 2300,29.9,32.9
08-30-2019 0000,30.0,32.6
08-30-2019 0100,29.8,32.1
08-30-2019 0200,29.7,31.4
08-30-2019 0300,29.6,31.0
08-30-2019 0400,29.5,31.2
08-30-2019 0500,29.5,31.0
08-30-2019 0600,29.3,30.5
08-30-2019 0700,29.1,30.3
08-30-2019 0800,29.0,30.1
08-30-2019 0900,28.9,30.1
08-30-2019 1000,28.7,30.0
08-30-2019 1100,28.5,29.7
08-30-2019 1200,28.3,29.5
08-30-2019 1300,27.9,29.4
08-30-2019 1400,28.1,29.4
08-30-2019 1500,28.0,29.5
08-30-2019 1600,27.5,29.8
08-30-2019 1700,28.6,30.2
08-30-2019 1800,28.2,30.9
08-30-2019 1900,28.9,31.5
08-30-2019 2000,29.1,32.0
08-30-2019 2100,29.0,32.5
08-30-2019 2200,29.1,32.7
08-30-2019 2300,29.2,32.6
08-31-2019 0000,29.1,32.4
08-31-2019 0100,29.2,32.0
08-31-2019 0200,28.9,31.6
08-31-2019 0300,29.0,31.4
08-31-2019 0400,29.0,31.1
08-31-2019 0500,29.2,30.9
08-31-2019 0600,29.1,30.5
08-31-2019 0700,29.2,30.2
08-31-2019 0800,29.0,30.0
08-31-2019 0900,28.7,29.6
08-31-2019 1000,28.7,29.5
08-31-2019 1100,28.7,29.6
08-31-2019 1200,27.3,29.8
08-31-2019 1300,25.8,29.7
08-31-2019 1400,27.2,29.6
08-31-2019 1500,27.8,29.6
08-31-2019 1600,28.4,29.6
08-31-2019 1700,28.8,30.1
08-31-2019 1800,29.0,30.6
08-31-2019 1900,28.9,31.3
08-31-2019 2000,28.9,31.9
08-31-2019 2100,29.4,32.4
08-31-2019 2200,29.4,32.5
08-31-2019 2300,29.0,32.1
09-01-2019 0000,29.3,31.4
09-01-2019 0100,29.2,31.6
09-01-2019 0200,29.0,31.6
09-01-2019 0300,29.1,31.5
09-01-2019 0400,29.0,31.2
09-01-2019 0500,28.9,30.9
09-01-2019 0600,28.8,30.8
09-01-2019 0700,28.9,30.6
09-01-2019 0800,28.9,30.2
09-01-2019 0900,28.8,30.0
09-01-2019 1000,28.3,30.0
09-01-2019 1100,28.3,29.9
09-01-2019 1200,27.8,29.9
09-01-2019 1300,28.0,29.8
09-01-2019 1400,28.4,29.9
09-01-2019 1500,28.9,29.8
09-01-2019 1600,28.8,29.8
09-01-2019 1700,29.6,29.9
09-01-2019 1800,29.5,30.5
09-01-2019 1900,29.9,31.1
09-01-2019 2000,29.8,31.7
09-01-2019 2100,30.2,32.1
09-01-2019 2200,30.2,32.3
09-01-2019 2300,30.0,32.3
09-02-2019 0000,30.0,32.1
09-02-2019 0100,29.6,31.8
09-02-2019 0200,29.6,31.5
09-02-2019 0300,29.8,31.1
09-02-2019 0400,29.7,30.8
09-02-2019 0500,29.4,30.5
09-02-2019 0600,29.2,30.3
09-02-2019 0700,29.2,30.2
09-02-2019 0800,28.9,30.0
09-02-2019 0900,28.8,29.8
09-02-2019 1000,28.7,29.6
09-02-2019 1100,28.6,29.6
09-02-2019 1200,28.6,29.6
09-02-2019 1300,28.1,29.5
09-02-2019 1400,27.9,29.4
09-02-2019 1500,29.2,29.6
09-02-2019 1600,29.7,29.8
09-02-2019 1700,29.9,30.0
09-02-2019 1800,30.3,30.6
09-02-2019 1900,30.2,31.0
09-02-2019 2000,30.1,31.4
09-02-2019 2100,30.3,31.6
09-02-2019 2200,30.1,31.8
09-02-2019 2300,30.1,31.5
09-03-2019 0000,30.1,31.3
09-03-2019 0100,29.8,31.0
09-03-2019 0200,29.4,30.7
09-03-2019 0300,29.6,30.5
09-03-2019 0400,29.6,30.2
09-03-2019 0500,29.3,30.0
09-03-2019 0600,29.3,29.8
09-03-2019 0700,29.1,29.6
09-03-2019 0800,28.9,29.4
09-03-2019 0900,28.8,29.8
09-03-2019 1000,28.6,29.5
09-03-2019 1100,28.6,29.5
09-03-2019 1200,28.2,29.4
09-03-2019 1300,27.6,29.3
09-03-2019 1400,27.8,29.1
09-03-2019 1500,28.3,29.0
09-03-2019 1600,28.7,28.9
09-03-2019 1700,29.7,29.2
09-03-2019 1800,30.1,29.5
09-03-2019 1900,30.2,29.8
09-03-2019 2000,29.7,30.0
09-03-2019 2100,30.0,29.9
09-03-2019 2200,29.7,29.5
09-03-2019 2300,29.9,29.1
09-04-2019 0000,30.0,29.0
09-04-2019 0100,29.6,28.9
09-04-2019 0200,29.7,28.8
09-04-2019 0300,29.7,28.8
09-04-2019 0400,29.6,28.5
09-04-2019 0500,29.5,28.4
09-04-2019 0600,29.5,28.5
09-04-2019 0700,29.4,28.4
09-04-2019 0800,29.4,28.4
09-04-2019 0900,29.0,28.4
09-04-2019 1000,29.4,28.0
09-04-2019 1100,29.5,27.9
09-04-2019 1200,29.0,27.8
09-04-2019 1300,25.6,27.8
09-04-2019 1400,28.6,27.9
09-04-2019 1500,28.0,27.8
